0	
1	30
2	2d30
3	2b30
4	31
5	2d31
6	2b31
7	3120
8	2031
9	3109
10	0931
11	3100
12	31007461696c
13	c2a031
14	6e616e
15	2d6e616e
16	696e66
17	2d696e66
18	307831702d31303735
19	2d307831702d31303735
20	3078312e30303030303030303030303031702d31303735
21	312e3739373639333133343836323331353765333038
22	312e3739373639333133343836323331353965333038
23	342e39343036353634353834313234363534652d333234
24	322e34373033323832323932303632333237652d333234
25	39303037313939323534373430393933
26	312e3030303030303030303030303030303131313032323330323436323531353635343034323336333136363830393038323033313235
27	312e3030303030303030303030303030303131313032323330323436323531353635343034323336333136363830393038323033313236
28	31652d393939393939
29	2d31652d393939393939
30	3165393939393939
31	3078
32	30782e38
33	2d3078312e357033
34	2d30783070393939393939
35	3165
36	317033
37	312c35
38	2d30783130702d343238
39	2e3865313639
40	30783134386134353935663835333137666137613431303339393036613964306166663634373036333239393131702d373231
41	2d393235302e652d333236
42	307832366632633933336634636566396138303931323863303764363435363265663665366233627031323332
43	38323132333431393933343237382e343430393631353137313135323933343265343834
44	2d30786636363430316232313563376664633136613930356166646666643437316331383370353136
45	333837303937303738313333383235373936323934393033333139323731313838303639363435323432373336343334333533333338302e343739313137652d333531
46	30783164396470383630
47	2d392e313936373737363435323632373932313938383733343338373137343537313031393732353138373235346531313433
48	307835333939326535383135663664393736633231346331616263613933393666313435323934702d383437
49	3737313639303433313438363531353438383735303934333339323931323432313338343637373934372e353537323335343931333234373238373134383632393036383534652d323230
50	2d30783131353939633638353364702d333034
51	35393531363939302e37343938353736353135393035363837343035383235323139333131333037313631383538383834333436323231346531313438
52	3078326532633438387031303033
53	2d2e393932343530353638652d393535
54	3078656137323537396662353035313763702d373632
55	33353031323934323033333330323631333334313533383731343934333237373537353934393136363730383230373134322e303637343130303132383332652d31313037
56	2d30783633323534663036626463356134347031343139
57	32373735373434363537393039353537393432363230333738373632363635313438373637303030393733383639383034363932303935373038363238303934373237332e383239652d343135
58	307831663562636234313432313561653835386470353539
59	2d3038353534323531303535333631363132363533313937383834393532383637303337383735313938343030323033373638343835393835373135383236353638363236342e33346531313331
60	30783333373538663530393532663161323936653966666435363132702d31333434
61	38393839363435303536373834313739393530383131393137393734392e39333131393930383133393732323634343939363334383039363037353936363432343638353933383638393233313437303238323665363235
62	2d307838702d31343039
63	312e31303465343239
64	307835306533303239383061653031656631702d393131
65	2d36333433353633372e3839363135343932313437363631343736343134353731353334393034313737652d343837
66	30786639343064653366643830306163646132643238386331613237383938646165613631363765667031343136
67	3931323237393931363439373930353739363934383837393238383333343235383936363633353931313433333530343131383838323930313833313539323537352e37353539653736
68	2d3078636136702d343739
69	37323434373633393738333036313938323136303038373337343330362e30343234393936353731363737303132333039373630343230323830303234353139383037303133393034323934333039373732323965373038
70	30783462663164616132333036326564666464323462323166323464313770363537
71	2d39333033323435383937312e38343533652d363939
72	307832376465702d3639
73	393639383637303833303438313437373939343939303533333938313134333432383034393531343837333139312e313765383630
74	2d30786465353664383762333966393935353633702d353837
75	33333635343133342e38343639383931303330353134373537333836393737373137313438313532343439323830333365383630
76	307832373262313337396539376633653163613833373835373866646361666134633863306134316538702d31323839
77	2d38313936323932383034342e3539373934353138313931343835363934343438323535333730373539313634373837353132323734333732353435303139383031373033313535323332373831652d363236
78	30783536346231636162657031313231
79	32363036323236343138313139383235302e37333432333336323537323033373330333138373835323530373833373833652d353938
80	2d307836336162343262313465313830316666346239393262353663702d31313938
81	3233333738323038363837332e3138343032373036652d383934
82	30786233366461373062393161366539313462333264393661667031313731
83	2d35373034393936303430333635313930323834353636333938333430313831303531323131323537382e34313230353636353935333331343337363137313035383038393133363237383537323135303438393631363065343934
84	3078313031306438616130643633326264366634643764663765702d31333336
85	3731383835363332383835303930343534383732373938383033373637353930383033393031312e3934393835383133393933353439373835393031343932363131373637313939393734393632373633363635383565383636
86	2d3078356530373261653035306130333530383962666531396635303630653236633232657031313334
87	313739373037373933313438342e3339393238383039323536333032313230373131353239383430323430363037343335303036323133353036393430652d31313233
88	307833613664613161373236643562356234623638643337643032633265383837663663702d31323036
89	2d37383433333233313631343430383832343332342e3830343430363939303931652d393230
90	30783438346363396539393730356230653861376265613639323630333862343734337031313435
91	3835383336352e39383339323835323532363238313530323839343365373831
92	2d3078343833343162363530623762626439313466656430353539303737343336326332636637703933
93	3631373138393831323139363433342e37363930303339383965363339
94	30783336373539663138353164336465393138373835343566303332663132666235376661702d31343031
95	2d2e3265363831
96	3078333161613562383633663531333862306163702d333933
97	3738343739393731333733303934343533303033313036363839313831333938353238393935343436363435302e3436343165383032
98	2d307866643864353239636630366538653561702d31313936
99	363533373036343039313232373838323835313333353133363032313733333031343030313632313537383230353635353935323738392e3637383937343036363636393530652d333136
100	3078396262396539623333623035396331383537386333326466393364343132373038333230313033363865627031343032
101	2d39303636303438353236373634383634353233363939363837333833373636332e363731333231383037323639323339373539383134303434383431343730383332303537313234323339343038353836303332383834652d373735
102	3078313135623533616230636437326330373533336632663166633164646370343538
103	333333383634372e393833363033353837333235383433353130313535323330393037383531652d373131
104	2d30786466346331656134323132376162313436373538383431702d3332
105	3531363238333934313434383337302e343936383139333931363165323130
106	30783763363736353562326164383434333535353939663433386563373534323133366634376566633933386536702d31303637
107	2d383234373439313236393339333337383933393536323535312e323834393834383631343131383132373535333439393133313538353532383433333631353030343139383634652d363332
108	307863613935613131336465643239366665366135363062636561373433616261373539383866303838313531656670363930
109	34342e3236652d333233
110	2d30783765643934376166363666646434646632333435613137363362643331702d363839
111	36323335333533363838313239353130363738382e383632323438393536343830333232313532383832313235333137652d333931
112	307832636432333666702d31333132
113	2d303937372e652d323133
114	30783132303262376564353234313438323770393331
115	3236302e353830343234652d333637
116	2d30783333376362666631326366702d343433
117	313837333933313736303330313938353430373230333539303833323035333038343232372e38353230343239333034393737303739333238373237353634393133303730323332383132393165393039
118	3078393038336134663934396564702d3230
119	2d2e3235313533393334343765383234
120	30786435663231613631702d31333832
121	38373137392e3538323031383230393465343936
122	2d3078663261373165323063316661633139616463303535626639702d353331
123	35382e32353632383330303831303834303535393638652d373138
124	30786530376463633063363962393532633833633438336133663136353534647031303330
125	2d3639313130373833393438353633303738313437383130363337383134303134393531303834363033363132383335363337313732323336383636383135333738313936353637303237343937343632383438312e393930343433652d363831
126	30783165353833363133353336613038346334633738396464646532656130383235363730366166316130336365702d31343735
127	3832343333313531383436343433333532343138383531393530333835332e3134383837313235353665323935
128	2d30783230613063393163373862393062356666623865353533373333643938657031313130
129	303030313036303336343834312e33373237333333313638323138363136343238333435393630333435393436323665333632
130	3078353631393539643435373263333235393832353137373463366534666637656166637031313930
131	2d3038333538353932313933323234363532323831333739343234383830313436303039393132303231393533363835343638303835363333373730323134322e3336652d393938
132	307832323166383066633266383464313831613065356465702d333538
133	33343532373730393334313733352e383330353531333833313835313335383537343133323236343930373134353837393233393939383138333234652d31303331
134	2d3078363535363232316364303936333864643737303865313666336230376131702d333539
135	36303835312e36303133333030353231363739353838333836363035393139383131363830652d343632
136	3078373236373433386362303538313434343961323336656566613766626133663932653663303864346162702d31313735
137	2d323530303838373730363637382e31652d333438
138	30783834702d383930
139	313832303635373137363435393037343433323833362e3130303934333938393639363331343734373436323039393930333830652d353438
140	2d30783365326332313161386462383931613534313236376235366434333963366436623070313439
141	302e38343339383839363030383132652d353136
142	3078656232663734646230637031313835
143	2d363335383231313838323336302e333736343336383036393836373530313233333232303637383630653138
144	30783135303237702d333137
145	322e3635303237373030652d383737
146	2d30786632396639653030643935613336323238643633366461383937343037366235656433347031343738
147	3633333031393835333835303739383231313935333536393135373439343336363939373635353936313137383437353131383335383839343735323135392e32373734323039393531303332343330353435323665373431
148	307831613361306634353365613133613838626270393135
149	2d383131373030373635353737323034383237333637373932303832333332343633383337313733333233323238343433303135383634383532393733302e363438393138333765313435
150	30783363353839353535626363363831643666617031343439
151	303235323037303530353033343435323038393930393732382e35303938343734323235313632652d383632
152	2d3078356633636662396432326530323735346631353338303033336365376430616463356437306270393930
153	333937323130343034333538393738383533323936382e3731323265393937
154	3078333133636533393061306561613731303163347031343733
155	2d353437353632362e653233
156	3078636238336136646562363738326531643461633435383166663470343436
157	3237363937393832343633363334393038322e3165313733
158	2d3078616330633365663164383937636564343039646138323138636430383464306561383630306566702d363836
159	31373332313939313033373933333530313837373533363531383636323132392e393531363134303535373239313631373933353936353231373538313834393236373838373732383265353330
160	3078666637336336373963323761386531666334303561306261363035393934613066396163636538702d343139
161	2d3434322e3930353465333332
162	3078333633313466336336653263336535396161633761346230663431653030323765396435353835633536702d373733
163	373631313831353933313838313036383335393733393034323038373736333833383131383636353335333631352e33373234333635333639313430333933373731383231303634323733303730313731303537652d353535
164	2d30783538313033613362393435313970313830
165	32363039303639353030353831393833393632323835352e303635303238353737333138333039333534343934393030313065323834
166	30783165346663376365623731323262313534326439376266333536343535343530653365613470373139
167	2d31313739343436382e3237313239393234333931303637363032323332333336373138652d313735
168	30783431396133653138343832303134636139363135636535373363702d373638
169	3234343931323138373631343334353831373337323738353330353139353536303135373936353830393231383930343933333239373233373030373930363733323037313837363730303339343339382e353134652d333737
170	2d307837363539616563633165323462613631393231306331643866303731626438646137663334616637386138317031303039
171	3932352e39313436333531363965373639
172	307835663064643133636363653634666634323230363036323064617031323735
173	2d3635303136373232383335322e36343736373439393765323730
174	30783164633039663732653166386566353534393363623764376265613964343464666433363430393237336134702d31303130
175	393037323331333437353333353431303638333139313939383038362e39652d313236
176	2d307866623239633265323331653230336336343235353737386166626270363439
177	3932303535323135363939383433343731363834372e363131652d3231
178	30783730327031303536
179	2d393535373031313738333038363433383232393236393733393237352e3932363935373932393532363430363739333934383335363232303330383830313236313732373237333535393939313637393631652d353437
180	3078373165623465702d393336
181	312e393935383037373536333533303133393035353534343439343930383332333437383736383935383736333130652d31313239
182	2d30783931623563653762323362303332703730
183	3639372e34393432373936303539652d323138
184	30783136386464306137316536702d333231
185	2d30303233373639363037313230303238343634343035363331373932383431382e3235323139333632343936303232353833373935313434373034343535323938323133343330393636333565333131
186	30783135313464396261326630393465633438613732626230646337313630303536323937613961633733363436702d31303633
187	313037303534393931323431393032313537353134313730333737363536383638313732323735373239333933353732393331363732313039352e303339323437383136652d323832
188	2d307863663964393131346332353733663535383636323930363865396364616138616531623163626366702d333439
189	3935373539353535373036373639333731353634373639333234393636313235353839313134353030322e393335353037303735323638303165343539
190	3078333337313837663437323036383136386135313965376639702d333139
191	2d373737353938323237393139333839383839353133372e38383436363733363732373834313539333235303039373837333632343733303638353237333334353633343535353932313835333435363438383735323539333065383536
192	3078313364616239666133313137333962656161386330666166363439343664303770353831
193	3330373536373431333738323731393437313932373331322e3333373539353735313635373439383036333835393235323330353036363430303632652d353838
194	2d3078323770353134
195	393936353631382e323434303833393231313138333832373865353230
196	30783134343635663636663565613963666438623765613838702d393430
197	2d33362e363534383931383538303831383231343734373938353237313730363935313739393038652d393833
198	307862343863343835633734343964343165333335627031343434
199	383630333234323439313734383833313736383938353234323732332e35393134383137343835393539393238343437313130393431333337323139313939323831353530323030393835303430373337383335313434313931652d3432
200	2d30783336333662306437356662343939393466316138376636633166613564376439333270333839
201	3337333039343330363932313336323035393530343638303034363035303536353735313832343437313530393333323439333736343231343235323535393238353037353636363231303135322e32313330323535303965393834
202	3078326439633265357031303631
203	2d3133393231353536353830322e31383538373039393733333537373833333035383631363330353236363535333035373839373633343137383732393436313735373734393639333034383534363538393238333733373965363033
204	307832336464702d31323131
205	303734313431353337333334353032353039373735313431383939393931373538313536323033333330373135362e3331363931353335383638323439373332383938363630393436323934393938373036363365393937
206	2d307837306266702d3238
207	3138373833393835343530303032343738393131363535373336353239333333353737353831393735353537313739363435383932353436312e37303934363035393838343633323237396531303632
208	30786436383665343362636531643664653266353464383332613162363830313464333264393030383566396170343038
209	2d313531383232372e353835393930393537303638393530353236333239303938303331333833393931393233313432323631333265313536
210	3078336336383733363633306362396563353630316337383566616532393434643334386431356562636462667031333434
