decoded_dat/c/kaku/maskfir.dat	frame	0	0		7374616e64696e67
decoded_dat/c/kaku/maskfir.dat	field	0	-1	pic	30
decoded_dat/c/kaku/maskfir.dat	field	0	-1	state	3135
decoded_dat/c/kaku/maskfir.dat	field	0	-1	wait	31
decoded_dat/c/kaku/maskfir.dat	field	0	-1	next	31
decoded_dat/c/kaku/maskfir.dat	field	0	-1	dvx	353530
decoded_dat/c/kaku/maskfir.dat	field	0	-1	centerx	3533
decoded_dat/c/kaku/maskfir.dat	field	0	-1	centery	3937
decoded_dat/c/kaku/maskfir.dat	block	0	0	wpoint	
decoded_dat/c/kaku/maskfir.dat	field	0	0	kind	31
decoded_dat/c/kaku/maskfir.dat	field	0	0	x	3330
decoded_dat/c/kaku/maskfir.dat	field	0	0	y	3530
decoded_dat/c/kaku/maskfir.dat	field	0	0	weaponact	3233
decoded_dat/c/kaku/maskfir.dat	field	0	0	attacking	30
decoded_dat/c/kaku/maskfir.dat	field	0	0	cover	30
decoded_dat/c/kaku/maskfir.dat	block	0	1	itr	
decoded_dat/c/kaku/maskfir.dat	field	0	1	kind	38
decoded_dat/c/kaku/maskfir.dat	field	0	1	dvy	2d31
decoded_dat/c/kaku/maskfir.dat	field	0	1	x	3331
decoded_dat/c/kaku/maskfir.dat	field	0	1	y	38373131303030
decoded_dat/c/kaku/maskfir.dat	field	0	1	w	3433
decoded_dat/c/kaku/maskfir.dat	field	0	1	h	3939
decoded_dat/c/kaku/maskfir.dat	field	0	1	dvx	333330
decoded_dat/c/kaku/maskfir.dat	block	0	2	itr	
decoded_dat/c/kaku/maskfir.dat	field	0	2	kind	38
decoded_dat/c/kaku/maskfir.dat	field	0	2	x	2d39393939
decoded_dat/c/kaku/maskfir.dat	field	0	2	y	38373132303030
decoded_dat/c/kaku/maskfir.dat	field	0	2	w	3939393939
decoded_dat/c/kaku/maskfir.dat	field	0	2	h	313939
decoded_dat/c/kaku/maskfir.dat	field	0	2	zwidth	393939
decoded_dat/c/kaku/maskfir.dat	field	0	2	dvx	333830
decoded_dat/c/kaku/maskfir.dat	block	0	3	bdy	
