Character/Hsasori.dat	67af8ff8920dc7994dc233180c1386a80fc0e894712821e984d620fa913a3842
Character/chiyo.dat	9086d0e7cbc97c0b551a95b513935855e9fe755649a06974bdb024dec3dcb638
Character/deidara.dat	3880af64d9e353c2e9703056d0839410780c39257773310597bbe0fa83f084f2
Character/deidara_bird.dat	01a011168ad8a29f73488bac395351e515c14424c3cdb6b57cb615a6b65ed61f
Character/gaara.dat	a7fcee0399bfbff15b05f14994ca14fd17d30f4adaba23daea27551313a5ee5b
Character/hidan.dat	8b5f99aaddf06ce38ca6034ada29a7ba0559518e213383645c0494011946e837
Character/hunter.dat	25158be198bfbcda243f2193301052c98c210e4b4b22627e95157a4871a1448a
Character/itachi.dat	6ad5a8e48190aac4645038c9a8d0936df9ea0ee1087744fe510c3a30ba940535
Character/jiraiya.dat	d8891ce60d3ba5f3f133625f49da34ff9ccafa0fe239028544245ef98ad03a46
Character/jiroubou.dat	b3bad5141bf3f48fb581a7a7c6a8e87d20afa39c2b212b2822960f64420df2c4
Character/kabuto.dat	e792e40c9c910606bc38c25337090fee2ae7d3c8f718e9a4333abc54d839ecb8
Character/kakashi.dat	02a22d468e66469302e1134a1ced5aa20c1b2ec1930205726ac923f3f9da6d51
Character/kakuzu.dat	078a08b5e7654d7935c18f20d226c60176f449cd231a09a34aea47befde22982
Character/kankuro.dat	e5e0204681b99260b4dca4b88dbba74d12a8b9bebe9f429868967b8cf52c46eb
Character/kiba.dat	6fc172188c4438c08ab5017bcd7a553e803aa01f8dc0105d3728d0fb6c7bd5f4
Character/kidomaru.dat	17a5ee9f046bdaa7d4e730e3b999f9dd9ebeeb72d223ce87ac1a56f5dfd71afa
Character/kisame.dat	d283f13291037525814d3367ce7c797d8cdb34d277fd6943ed70d07adbf92164
Character/kyubi.dat	0e982ac0096340411bdc7c7eabd1c659aab192e03731c5d1764c0a63e28bf4f7
Character/naruto.dat	0493f5f76f08a363366a4c748da97df7adf0f594f1264ee390e2d7ab13dd2ab9
Character/naruto_clone.dat	3e4734263601bd3ad1133a32e9a67be8795059d5777372886ebcb31a12905055
Character/nckakuzu.dat	73c6442ebfca293595451e8436629cb06dd81be35f0c688e90d8a300c44d0b62
Character/neji.dat	5556930697dcabaed0d9a18a0dd1a6554a2940c00cafd9e9b0859e263060124c
Character/orochimaru.dat	f36c3d5e4124f6ec0c350d17cecf8cec1584fcdc19af1815f48cb14465fae840
Character/pein.dat	1730bbec7cecc42b2170cd512938449b69f9eb916d3f0825185250cd9ac2ea9e
Character/puppet_sasori.dat	7c3107a0cd6c36a63a76a99f5a8925bcca4b0d4b5e5ca9a767f5f60f85f7a5ba
Character/reaper.dat	a19e84f1c4731a1a58e20dfeecffa94cc38f0e34ded09eb48ac2c23617a7dd7e
Character/rock_lee.dat	dac426f4510c9d62d06ccea029439576203dcd77eb44cbcdd159acfb5cbbfbf2
Character/sai.dat	453eea8100eab8866ec134f8cecf6f8b43d6bff8289c9087cffd9954cd0cf802
Character/sakon.dat	986c27df3e84a37ed74c08640a60eff0480106c4bcde54ee68f7f26bb4770ad8
Character/sakura.dat	10f8c6d6858815b7e8ca5d47cc70e0eb5f6732504ce9040cdc6b0c52d48a7b66
Character/sand_creature.dat	9fedb11ee57fe33c9b662c739fb66a8255d9b342946ae9cae5042325b0544999
Character/sasori.dat	31409b9e2da63ed1e183cad5695729cf172cf6e7406cfdb320668eed5f6ec082
Character/sasuke.dat	5181a1dd25fecb093f89962324a47551401c5f30b736492d765a7a265dd55d0f
Character/sasuke_cs2.dat	06f9d7594a6c07e4ddb2434ce19fe628f747ecf0c8424089ee9e1556b4521bd8
Character/shikamaru.dat	b9a1415eb4577b222db57f49b6f7238362f8c60910d4b882f25452dceef7694e
Character/shino.dat	76258679656106d0d8ecc0cb10719d4b46c335f9fd6e08a342f663984da8221e
Character/sound_nin.dat	d75029c45f5de690a8ba0b87f118ed2a435dad328c7c249f012dd23122e332d1
Character/sound_nin2.dat	3c1bf054f88d77d994697b4ef6457bf81fa43db5391fb35d382f59c948c66586
Character/tayuya.dat	819d2ca1c3c644523051a279c7fb21bb053ae19a558286c0afff4e66e9beedd9
Character/temari.dat	ec03632c1d7936bb91fdff789044efd64818fecd005f2ed199b3edbba475ea55
Character/tenten.dat	98d6f98f3ec7277fb503c61d7d73729fd3b5a8ab5f8c21b383ea58e920f6a969
Character/yamato.dat	8416c1b64e4e523952309b504438924ea27224546881cba0eb07cf5b8d093a93
FrameConfig/weapon5.dat	fffc2836988eea51b32d7bd8c54d3eec7ee8de195092a5fdee3e18b564e60f45
FrameConfig/weapon8.dat	06bef02d779be29b46275997b10b1568e430f9f55177616ecb4249eb0da4a077
