decoded_dat/a/pof/pof2.dat	frame	0	4		666c79
decoded_dat/a/pof/pof2.dat	field	0	-1	pic	3132
decoded_dat/a/pof/pof2.dat	field	0	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	0	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	0	-1	next	35
decoded_dat/a/pof/pof2.dat	field	0	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	0	-1	centery	3739
decoded_dat/a/pof/pof2.dat	frame	1	5		666c79
decoded_dat/a/pof/pof2.dat	field	1	-1	pic	3133
decoded_dat/a/pof/pof2.dat	field	1	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	1	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	1	-1	next	36
decoded_dat/a/pof/pof2.dat	field	1	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	1	-1	centery	3739
decoded_dat/a/pof/pof2.dat	frame	2	6		666c79
decoded_dat/a/pof/pof2.dat	field	2	-1	pic	3134
decoded_dat/a/pof/pof2.dat	field	2	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	2	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	2	-1	next	37
decoded_dat/a/pof/pof2.dat	field	2	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	2	-1	centery	3739
decoded_dat/a/pof/pof2.dat	frame	3	7		666c79
decoded_dat/a/pof/pof2.dat	field	3	-1	pic	3135
decoded_dat/a/pof/pof2.dat	field	3	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	3	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	3	-1	next	38
decoded_dat/a/pof/pof2.dat	field	3	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	3	-1	centery	3739
decoded_dat/a/pof/pof2.dat	frame	4	8		666c79
decoded_dat/a/pof/pof2.dat	field	4	-1	pic	3136
decoded_dat/a/pof/pof2.dat	field	4	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	4	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	4	-1	next	31303030
decoded_dat/a/pof/pof2.dat	field	4	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	4	-1	centery	3739
decoded_dat/a/pof/pof2.dat	frame	5	41		70756666
decoded_dat/a/pof/pof2.dat	field	5	-1	pic	30
decoded_dat/a/pof/pof2.dat	field	5	-1	state	3135
decoded_dat/a/pof/pof2.dat	field	5	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	5	-1	next	3432
decoded_dat/a/pof/pof2.dat	field	5	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	5	-1	centery	3235
decoded_dat/a/pof/pof2.dat	field	5	-1	sound	646174615c3036312e776176
decoded_dat/a/pof/pof2.dat	frame	6	42		70756666
decoded_dat/a/pof/pof2.dat	field	6	-1	pic	31
decoded_dat/a/pof/pof2.dat	field	6	-1	state	3135
decoded_dat/a/pof/pof2.dat	field	6	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	6	-1	next	3433
decoded_dat/a/pof/pof2.dat	field	6	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	6	-1	centery	3235
decoded_dat/a/pof/pof2.dat	frame	7	43		70756666
decoded_dat/a/pof/pof2.dat	field	7	-1	pic	32
decoded_dat/a/pof/pof2.dat	field	7	-1	state	3135
decoded_dat/a/pof/pof2.dat	field	7	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	7	-1	next	3434
decoded_dat/a/pof/pof2.dat	field	7	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	7	-1	centery	3235
decoded_dat/a/pof/pof2.dat	frame	8	44		70756666
decoded_dat/a/pof/pof2.dat	field	8	-1	pic	33
decoded_dat/a/pof/pof2.dat	field	8	-1	state	3135
decoded_dat/a/pof/pof2.dat	field	8	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	8	-1	next	31303030
decoded_dat/a/pof/pof2.dat	field	8	-1	centerx	3430
decoded_dat/a/pof/pof2.dat	field	8	-1	centery	3235
decoded_dat/a/pof/pof2.dat	frame	9	55		6a7573745f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	9	-1	pic	38
decoded_dat/a/pof/pof2.dat	field	9	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	9	-1	wait	33
decoded_dat/a/pof/pof2.dat	field	9	-1	next	3536
decoded_dat/a/pof/pof2.dat	field	9	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	9	-1	centery	3138
decoded_dat/a/pof/pof2.dat	field	9	-1	sound	646174615c3036312e776176
decoded_dat/a/pof/pof2.dat	frame	10	56		6a7573745f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	10	-1	pic	39
decoded_dat/a/pof/pof2.dat	field	10	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	10	-1	wait	33
decoded_dat/a/pof/pof2.dat	field	10	-1	next	3537
decoded_dat/a/pof/pof2.dat	field	10	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	10	-1	centery	3138
decoded_dat/a/pof/pof2.dat	frame	11	57		6a7573745f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	11	-1	pic	3130
decoded_dat/a/pof/pof2.dat	field	11	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	11	-1	wait	33
decoded_dat/a/pof/pof2.dat	field	11	-1	next	3538
decoded_dat/a/pof/pof2.dat	field	11	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	11	-1	centery	3138
decoded_dat/a/pof/pof2.dat	frame	12	58		6a7573745f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	12	-1	pic	3131
decoded_dat/a/pof/pof2.dat	field	12	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	12	-1	wait	33
decoded_dat/a/pof/pof2.dat	field	12	-1	next	31303030
decoded_dat/a/pof/pof2.dat	field	12	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	12	-1	centery	3138
decoded_dat/a/pof/pof2.dat	frame	13	73		737061726b32
decoded_dat/a/pof/pof2.dat	field	13	-1	pic	34
decoded_dat/a/pof/pof2.dat	field	13	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	13	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	13	-1	next	3734
decoded_dat/a/pof/pof2.dat	field	13	-1	centerx	3432
decoded_dat/a/pof/pof2.dat	field	13	-1	centery	3531
decoded_dat/a/pof/pof2.dat	field	13	-1	sound	646174615c3031372e776176
decoded_dat/a/pof/pof2.dat	frame	14	74		737061726b32
decoded_dat/a/pof/pof2.dat	field	14	-1	pic	35
decoded_dat/a/pof/pof2.dat	field	14	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	14	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	14	-1	next	3735
decoded_dat/a/pof/pof2.dat	field	14	-1	centerx	3432
decoded_dat/a/pof/pof2.dat	field	14	-1	centery	3531
decoded_dat/a/pof/pof2.dat	frame	15	75		737061726b32
decoded_dat/a/pof/pof2.dat	field	15	-1	pic	36
decoded_dat/a/pof/pof2.dat	field	15	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	15	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	15	-1	next	3736
decoded_dat/a/pof/pof2.dat	field	15	-1	centerx	3432
decoded_dat/a/pof/pof2.dat	field	15	-1	centery	3531
decoded_dat/a/pof/pof2.dat	frame	16	76		737061726b32
decoded_dat/a/pof/pof2.dat	field	16	-1	pic	37
decoded_dat/a/pof/pof2.dat	field	16	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	16	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	16	-1	next	31303030
decoded_dat/a/pof/pof2.dat	field	16	-1	centerx	3432
decoded_dat/a/pof/pof2.dat	field	16	-1	centery	3531
decoded_dat/a/pof/pof2.dat	frame	17	100		6269675f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	17	-1	pic	38
decoded_dat/a/pof/pof2.dat	field	17	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	17	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	17	-1	next	313031
decoded_dat/a/pof/pof2.dat	field	17	-1	dvx	353530
decoded_dat/a/pof/pof2.dat	field	17	-1	dvy	353530
decoded_dat/a/pof/pof2.dat	field	17	-1	dvz	353530
decoded_dat/a/pof/pof2.dat	field	17	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	17	-1	centery	3939
decoded_dat/a/pof/pof2.dat	field	17	-1	sound	646174615c3036312e776176
decoded_dat/a/pof/pof2.dat	frame	18	101		6269675f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	18	-1	pic	39
decoded_dat/a/pof/pof2.dat	field	18	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	18	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	18	-1	next	313032
decoded_dat/a/pof/pof2.dat	field	18	-1	dvx	353530
decoded_dat/a/pof/pof2.dat	field	18	-1	dvy	353530
decoded_dat/a/pof/pof2.dat	field	18	-1	dvz	353530
decoded_dat/a/pof/pof2.dat	field	18	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	18	-1	centery	3939
decoded_dat/a/pof/pof2.dat	frame	19	102		6269675f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	19	-1	pic	3130
decoded_dat/a/pof/pof2.dat	field	19	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	19	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	19	-1	next	313033
decoded_dat/a/pof/pof2.dat	field	19	-1	dvx	353530
decoded_dat/a/pof/pof2.dat	field	19	-1	dvy	353530
decoded_dat/a/pof/pof2.dat	field	19	-1	dvz	353530
decoded_dat/a/pof/pof2.dat	field	19	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	19	-1	centery	3939
decoded_dat/a/pof/pof2.dat	frame	20	103		6269675f736d6f6b65
decoded_dat/a/pof/pof2.dat	field	20	-1	pic	3131
decoded_dat/a/pof/pof2.dat	field	20	-1	state	33303035
decoded_dat/a/pof/pof2.dat	field	20	-1	wait	31
decoded_dat/a/pof/pof2.dat	field	20	-1	next	31303030
decoded_dat/a/pof/pof2.dat	field	20	-1	dvx	353530
decoded_dat/a/pof/pof2.dat	field	20	-1	dvy	353530
decoded_dat/a/pof/pof2.dat	field	20	-1	dvz	353530
decoded_dat/a/pof/pof2.dat	field	20	-1	centerx	313133
decoded_dat/a/pof/pof2.dat	field	20	-1	centery	3939
