decoded_dat/a/gro/gro2.dat	frame	0	185		726f636b73
decoded_dat/a/gro/gro2.dat	field	0	-1	pic	30
decoded_dat/a/gro/gro2.dat	field	0	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	0	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	0	-1	next	313836
decoded_dat/a/gro/gro2.dat	field	0	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	0	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	0	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	0	-1	centery	3437
decoded_dat/a/gro/gro2.dat	field	0	-1	sound	646174615c3032312e776176
decoded_dat/a/gro/gro2.dat	frame	1	186		726f636b73
decoded_dat/a/gro/gro2.dat	field	1	-1	pic	31
decoded_dat/a/gro/gro2.dat	field	1	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	1	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	1	-1	next	313837
decoded_dat/a/gro/gro2.dat	field	1	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	1	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	1	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	1	-1	centery	3437
decoded_dat/a/gro/gro2.dat	frame	2	187		726f636b73
decoded_dat/a/gro/gro2.dat	field	2	-1	pic	32
decoded_dat/a/gro/gro2.dat	field	2	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	2	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	2	-1	next	313838
decoded_dat/a/gro/gro2.dat	field	2	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	2	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	2	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	2	-1	centery	3437
decoded_dat/a/gro/gro2.dat	frame	3	188		726f636b73
decoded_dat/a/gro/gro2.dat	field	3	-1	pic	33
decoded_dat/a/gro/gro2.dat	field	3	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	3	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	3	-1	next	313839
decoded_dat/a/gro/gro2.dat	field	3	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	3	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	3	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	3	-1	centery	3437
decoded_dat/a/gro/gro2.dat	frame	4	189		726f636b73
decoded_dat/a/gro/gro2.dat	field	4	-1	pic	34
decoded_dat/a/gro/gro2.dat	field	4	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	4	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	4	-1	next	313930
decoded_dat/a/gro/gro2.dat	field	4	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	4	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	4	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	4	-1	centery	3437
decoded_dat/a/gro/gro2.dat	frame	5	190		726f636b73
decoded_dat/a/gro/gro2.dat	field	5	-1	pic	35
decoded_dat/a/gro/gro2.dat	field	5	-1	state	33303035
decoded_dat/a/gro/gro2.dat	field	5	-1	wait	31
decoded_dat/a/gro/gro2.dat	field	5	-1	next	31303030
decoded_dat/a/gro/gro2.dat	field	5	-1	dvx	353530
decoded_dat/a/gro/gro2.dat	field	5	-1	dvy	353530
decoded_dat/a/gro/gro2.dat	field	5	-1	centerx	3434
decoded_dat/a/gro/gro2.dat	field	5	-1	centery	3437
