decoded_dat/a/fla/fla.dat	frame	0	0		666c79696e67
decoded_dat/a/fla/fla.dat	field	0	-1	pic	30
decoded_dat/a/fla/fla.dat	field	0	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	0	-1	wait	30
decoded_dat/a/fla/fla.dat	field	0	-1	next	31
decoded_dat/a/fla/fla.dat	field	0	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	0	-1	centery	313933
decoded_dat/a/fla/fla.dat	field	0	-1	hit_a	3530
decoded_dat/a/fla/fla.dat	field	0	-1	hit_d	3135
decoded_dat/a/fla/fla.dat	field	0	-1	sound	646174615c3031372e776176
decoded_dat/a/fla/fla.dat	frame	1	1		666c79696e67
decoded_dat/a/fla/fla.dat	field	1	-1	pic	31
decoded_dat/a/fla/fla.dat	field	1	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	1	-1	wait	30
decoded_dat/a/fla/fla.dat	field	1	-1	next	32
decoded_dat/a/fla/fla.dat	field	1	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	1	-1	centery	313933
decoded_dat/a/fla/fla.dat	field	1	-1	hit_a	3530
decoded_dat/a/fla/fla.dat	field	1	-1	hit_d	3135
decoded_dat/a/fla/fla.dat	field	1	-1	sound	646174615c3031342e776176
decoded_dat/a/fla/fla.dat	frame	2	2		666c79696e67
decoded_dat/a/fla/fla.dat	field	2	-1	pic	32
decoded_dat/a/fla/fla.dat	field	2	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	2	-1	wait	30
decoded_dat/a/fla/fla.dat	field	2	-1	next	33
decoded_dat/a/fla/fla.dat	field	2	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	2	-1	centery	313933
decoded_dat/a/fla/fla.dat	field	2	-1	hit_a	3530
decoded_dat/a/fla/fla.dat	field	2	-1	hit_d	3135
decoded_dat/a/fla/fla.dat	field	2	-1	sound	646174615c3031372e776176
decoded_dat/a/fla/fla.dat	frame	3	3		666c79696e67
decoded_dat/a/fla/fla.dat	field	3	-1	pic	33
decoded_dat/a/fla/fla.dat	field	3	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	3	-1	wait	30
decoded_dat/a/fla/fla.dat	field	3	-1	next	34
decoded_dat/a/fla/fla.dat	field	3	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	3	-1	centery	313933
decoded_dat/a/fla/fla.dat	block	3	0	opoint	
decoded_dat/a/fla/fla.dat	field	3	0	kind	31
decoded_dat/a/fla/fla.dat	field	3	0	x	313035
decoded_dat/a/fla/fla.dat	field	3	0	y	3835
decoded_dat/a/fla/fla.dat	field	3	0	action	3733
decoded_dat/a/fla/fla.dat	field	3	0	oid	373036
decoded_dat/a/fla/fla.dat	field	3	0	facing	30
decoded_dat/a/fla/fla.dat	frame	4	4		666c79696e67
decoded_dat/a/fla/fla.dat	field	4	-1	pic	34
decoded_dat/a/fla/fla.dat	field	4	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	4	-1	wait	30
decoded_dat/a/fla/fla.dat	field	4	-1	next	35
decoded_dat/a/fla/fla.dat	field	4	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	4	-1	centery	313933
decoded_dat/a/fla/fla.dat	block	4	0	opoint	
decoded_dat/a/fla/fla.dat	field	4	0	kind	31
decoded_dat/a/fla/fla.dat	field	4	0	x	313935
decoded_dat/a/fla/fla.dat	field	4	0	y	313335
decoded_dat/a/fla/fla.dat	field	4	0	action	3733
decoded_dat/a/fla/fla.dat	field	4	0	oid	373036
decoded_dat/a/fla/fla.dat	field	4	0	facing	30
decoded_dat/a/fla/fla.dat	frame	5	5		666c79696e67
decoded_dat/a/fla/fla.dat	field	5	-1	pic	35
decoded_dat/a/fla/fla.dat	field	5	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	5	-1	wait	30
decoded_dat/a/fla/fla.dat	field	5	-1	next	36
decoded_dat/a/fla/fla.dat	field	5	-1	centerx	323037
decoded_dat/a/fla/fla.dat	field	5	-1	centery	313933
decoded_dat/a/fla/fla.dat	block	5	0	opoint	
decoded_dat/a/fla/fla.dat	field	5	0	kind	31
decoded_dat/a/fla/fla.dat	field	5	0	x	323335
decoded_dat/a/fla/fla.dat	field	5	0	y	313035
decoded_dat/a/fla/fla.dat	field	5	0	action	3733
decoded_dat/a/fla/fla.dat	field	5	0	oid	373036
decoded_dat/a/fla/fla.dat	field	5	0	facing	30
decoded_dat/a/fla/fla.dat	frame	6	6		666c79696e67
decoded_dat/a/fla/fla.dat	field	6	-1	pic	36
decoded_dat/a/fla/fla.dat	field	6	-1	state	33303035
decoded_dat/a/fla/fla.dat	field	6	-1	wait	30
