decoded_dat/a/cla/cla.dat	frame	0	0		64656c
decoded_dat/a/cla/cla.dat	field	0	-1	pic	393939
decoded_dat/a/cla/cla.dat	field	0	-1	state	33303035
decoded_dat/a/cla/cla.dat	field	0	-1	wait	30
decoded_dat/a/cla/cla.dat	field	0	-1	next	31303030
decoded_dat/a/cla/cla.dat	field	0	-1	dvx	353530
decoded_dat/a/cla/cla.dat	field	0	-1	dvy	353530
decoded_dat/a/cla/cla.dat	field	0	-1	centerx	3730
decoded_dat/a/cla/cla.dat	field	0	-1	centery	3432
decoded_dat/a/cla/cla.dat	frame	1	3		726169706172616c797a65
decoded_dat/a/cla/cla.dat	field	1	-1	pic	393939
decoded_dat/a/cla/cla.dat	field	1	-1	state	33303035
decoded_dat/a/cla/cla.dat	field	1	-1	wait	32
decoded_dat/a/cla/cla.dat	field	1	-1	next	31303030
decoded_dat/a/cla/cla.dat	field	1	-1	centerx	3534
decoded_dat/a/cla/cla.dat	field	1	-1	centery	3739
decoded_dat/a/cla/cla.dat	field	1	-1	sound	646174615c3039322e776176
decoded_dat/a/cla/cla.dat	block	1	0	itr	
decoded_dat/a/cla/cla.dat	field	1	0	kind	33
decoded_dat/a/cla/cla.dat	field	1	0	x	2d3431
decoded_dat/a/cla/cla.dat	field	1	0	y	3530
decoded_dat/a/cla/cla.dat	field	1	0	w	313935
decoded_dat/a/cla/cla.dat	field	1	0	h	3531
decoded_dat/a/cla/cla.dat	field	1	0	catchingact	3136203136
decoded_dat/a/cla/cla.dat	field	1	0	caughtact	31333020313330
decoded_dat/a/cla/cla.dat	field	1	0	zwidth	3335
decoded_dat/a/cla/cla.dat	frame	2	4		726169706172616c797a65
decoded_dat/a/cla/cla.dat	field	2	-1	pic	393939
decoded_dat/a/cla/cla.dat	field	2	-1	state	33303035
decoded_dat/a/cla/cla.dat	field	2	-1	wait	32
decoded_dat/a/cla/cla.dat	field	2	-1	next	31303030
decoded_dat/a/cla/cla.dat	field	2	-1	centerx	3534
