decoded_dat/c/ank/ssnk.dat	frame	0	0		7374616e6365
decoded_dat/c/ank/ssnk.dat	field	0	-1	pic	37
decoded_dat/c/ank/ssnk.dat	field	0	-1	state	3135
decoded_dat/c/ank/ssnk.dat	field	0	-1	wait	37
decoded_dat/c/ank/ssnk.dat	field	0	-1	next	343131
decoded_dat/c/ank/ssnk.dat	field	0	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	0	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	0	-1	dvz	353530
decoded_dat/c/ank/ssnk.dat	field	0	-1	centerx	3238
decoded_dat/c/ank/ssnk.dat	field	0	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	field	0	-1	hit_a	343131
decoded_dat/c/ank/ssnk.dat	field	0	-1	hit_d	343131
decoded_dat/c/ank/ssnk.dat	field	0	-1	hit_j	343131
decoded_dat/c/ank/ssnk.dat	block	0	0	wpoint	
decoded_dat/c/ank/ssnk.dat	field	0	0	kind	31
decoded_dat/c/ank/ssnk.dat	field	0	0	x	3435
decoded_dat/c/ank/ssnk.dat	field	0	0	y	2d393939
decoded_dat/c/ank/ssnk.dat	field	0	0	weaponact	3231
decoded_dat/c/ank/ssnk.dat	field	0	0	attacking	30
decoded_dat/c/ank/ssnk.dat	field	0	0	cover	30
decoded_dat/c/ank/ssnk.dat	block	0	1	itr	
decoded_dat/c/ank/ssnk.dat	field	0	1	kind	38
decoded_dat/c/ank/ssnk.dat	field	0	1	respond	34
decoded_dat/c/ank/ssnk.dat	field	0	1	dvy	2d31
decoded_dat/c/ank/ssnk.dat	field	0	1	x	39
decoded_dat/c/ank/ssnk.dat	field	0	1	y	38373032303030
decoded_dat/c/ank/ssnk.dat	field	0	1	w	39
decoded_dat/c/ank/ssnk.dat	field	0	1	h	313939
decoded_dat/c/ank/ssnk.dat	field	0	1	dvx	323230
decoded_dat/c/ank/ssnk.dat	block	0	2	bdy	
decoded_dat/c/ank/ssnk.dat	field	0	2	kind	30
decoded_dat/c/ank/ssnk.dat	field	0	2	x	36
decoded_dat/c/ank/ssnk.dat	field	0	2	y	3130
decoded_dat/c/ank/ssnk.dat	field	0	2	w	3530
decoded_dat/c/ank/ssnk.dat	field	0	2	h	3534
decoded_dat/c/ank/ssnk.dat	block	0	3	bdy	
decoded_dat/c/ank/ssnk.dat	field	0	3	kind	30
decoded_dat/c/ank/ssnk.dat	field	0	3	x	36
decoded_dat/c/ank/ssnk.dat	field	0	3	y	38303030
decoded_dat/c/ank/ssnk.dat	field	0	3	w	3530
decoded_dat/c/ank/ssnk.dat	field	0	3	h	3534
decoded_dat/c/ank/ssnk.dat	frame	1	5		7374616e6365
decoded_dat/c/ank/ssnk.dat	field	1	-1	pic	37
decoded_dat/c/ank/ssnk.dat	field	1	-1	state	3135
decoded_dat/c/ank/ssnk.dat	field	1	-1	wait	37
decoded_dat/c/ank/ssnk.dat	field	1	-1	next	343131
decoded_dat/c/ank/ssnk.dat	field	1	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	1	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	1	-1	dvz	353530
decoded_dat/c/ank/ssnk.dat	field	1	-1	centerx	3238
decoded_dat/c/ank/ssnk.dat	field	1	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	field	1	-1	hit_a	343131
decoded_dat/c/ank/ssnk.dat	field	1	-1	hit_d	343131
decoded_dat/c/ank/ssnk.dat	field	1	-1	hit_j	343131
decoded_dat/c/ank/ssnk.dat	block	1	0	wpoint	
decoded_dat/c/ank/ssnk.dat	field	1	0	kind	31
decoded_dat/c/ank/ssnk.dat	field	1	0	x	3435
decoded_dat/c/ank/ssnk.dat	field	1	0	y	2d393939
decoded_dat/c/ank/ssnk.dat	field	1	0	weaponact	3231
decoded_dat/c/ank/ssnk.dat	field	1	0	attacking	30
decoded_dat/c/ank/ssnk.dat	field	1	0	cover	30
decoded_dat/c/ank/ssnk.dat	block	1	1	itr	
decoded_dat/c/ank/ssnk.dat	field	1	1	kind	38
decoded_dat/c/ank/ssnk.dat	field	1	1	respond	34
decoded_dat/c/ank/ssnk.dat	field	1	1	dvy	2d31
decoded_dat/c/ank/ssnk.dat	field	1	1	x	39
decoded_dat/c/ank/ssnk.dat	field	1	1	y	38373032303030
decoded_dat/c/ank/ssnk.dat	field	1	1	w	39
decoded_dat/c/ank/ssnk.dat	field	1	1	h	313939
decoded_dat/c/ank/ssnk.dat	field	1	1	dvx	323230
decoded_dat/c/ank/ssnk.dat	block	1	2	bdy	
decoded_dat/c/ank/ssnk.dat	field	1	2	kind	30
decoded_dat/c/ank/ssnk.dat	field	1	2	x	36
decoded_dat/c/ank/ssnk.dat	field	1	2	y	3130
decoded_dat/c/ank/ssnk.dat	field	1	2	w	3530
decoded_dat/c/ank/ssnk.dat	field	1	2	h	3534
decoded_dat/c/ank/ssnk.dat	block	1	3	bdy	
decoded_dat/c/ank/ssnk.dat	field	1	3	kind	30
decoded_dat/c/ank/ssnk.dat	field	1	3	x	36
decoded_dat/c/ank/ssnk.dat	field	1	3	y	38303030
decoded_dat/c/ank/ssnk.dat	field	1	3	w	3530
decoded_dat/c/ank/ssnk.dat	field	1	3	h	3534
decoded_dat/c/ank/ssnk.dat	frame	2	9		7374616e6365
decoded_dat/c/ank/ssnk.dat	field	2	-1	pic	37
decoded_dat/c/ank/ssnk.dat	field	2	-1	state	3135
decoded_dat/c/ank/ssnk.dat	field	2	-1	wait	37
decoded_dat/c/ank/ssnk.dat	field	2	-1	next	343131
decoded_dat/c/ank/ssnk.dat	field	2	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	2	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	2	-1	dvz	353530
decoded_dat/c/ank/ssnk.dat	field	2	-1	centerx	3238
decoded_dat/c/ank/ssnk.dat	field	2	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	field	2	-1	hit_a	343131
decoded_dat/c/ank/ssnk.dat	field	2	-1	hit_d	343131
decoded_dat/c/ank/ssnk.dat	field	2	-1	hit_j	343131
decoded_dat/c/ank/ssnk.dat	block	2	0	wpoint	
decoded_dat/c/ank/ssnk.dat	field	2	0	kind	31
decoded_dat/c/ank/ssnk.dat	field	2	0	x	3435
decoded_dat/c/ank/ssnk.dat	field	2	0	y	2d393939
decoded_dat/c/ank/ssnk.dat	field	2	0	weaponact	3231
decoded_dat/c/ank/ssnk.dat	field	2	0	attacking	30
decoded_dat/c/ank/ssnk.dat	field	2	0	cover	30
decoded_dat/c/ank/ssnk.dat	block	2	1	itr	
decoded_dat/c/ank/ssnk.dat	field	2	1	kind	38
decoded_dat/c/ank/ssnk.dat	field	2	1	respond	34
decoded_dat/c/ank/ssnk.dat	field	2	1	dvy	2d31
decoded_dat/c/ank/ssnk.dat	field	2	1	x	39
decoded_dat/c/ank/ssnk.dat	field	2	1	y	38373032303030
decoded_dat/c/ank/ssnk.dat	field	2	1	w	39
decoded_dat/c/ank/ssnk.dat	field	2	1	h	313939
decoded_dat/c/ank/ssnk.dat	field	2	1	dvx	323230
decoded_dat/c/ank/ssnk.dat	block	2	2	bdy	
decoded_dat/c/ank/ssnk.dat	field	2	2	kind	30
decoded_dat/c/ank/ssnk.dat	field	2	2	x	36
decoded_dat/c/ank/ssnk.dat	field	2	2	y	3130
decoded_dat/c/ank/ssnk.dat	field	2	2	w	3530
decoded_dat/c/ank/ssnk.dat	field	2	2	h	3534
decoded_dat/c/ank/ssnk.dat	block	2	3	bdy	
decoded_dat/c/ank/ssnk.dat	field	2	3	kind	30
decoded_dat/c/ank/ssnk.dat	field	2	3	x	36
decoded_dat/c/ank/ssnk.dat	field	2	3	y	38303030
decoded_dat/c/ank/ssnk.dat	field	2	3	w	3530
decoded_dat/c/ank/ssnk.dat	field	2	3	h	3534
decoded_dat/c/ank/ssnk.dat	frame	3	130		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	3	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	3	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	3	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	3	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	3	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	3	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	3	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	3	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	4	131		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	4	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	4	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	4	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	4	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	4	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	4	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	4	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	4	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	5	132		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	5	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	5	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	5	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	5	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	5	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	5	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	5	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	5	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	6	133		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	6	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	6	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	6	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	6	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	6	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	6	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	6	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	6	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	7	134		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	7	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	7	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	7	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	7	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	7	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	7	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	7	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	7	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	8	135		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	8	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	8	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	8	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	8	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	8	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	8	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	8	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	8	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	9	136		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	9	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	9	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	9	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	9	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	9	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	9	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	9	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	9	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	10	137		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	10	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	10	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	10	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	10	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	10	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	10	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	10	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	10	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	11	138		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	11	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	11	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	11	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	11	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	11	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	11	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	11	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	11	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	12	139		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	12	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	12	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	12	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	12	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	12	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	12	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	12	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	12	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	13	140		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	13	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	13	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	13	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	13	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	13	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	13	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	13	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	13	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	14	141		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	14	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	14	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	14	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	14	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	14	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	14	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	14	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	14	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	15	142		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	15	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	15	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	15	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	15	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	15	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	15	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	15	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	15	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	16	143		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	16	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	16	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	16	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	16	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	16	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	16	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	16	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	16	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	17	144		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	17	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	17	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	17	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	17	-1	next	333031
decoded_dat/c/ank/ssnk.dat	field	17	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	17	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	17	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	17	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	18	180		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	18	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	18	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	18	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	18	-1	next	333030
decoded_dat/c/ank/ssnk.dat	field	18	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	18	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	18	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	18	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	19	181		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	19	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	19	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	19	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	19	-1	next	333030
decoded_dat/c/ank/ssnk.dat	field	19	-1	dvx	353530
decoded_dat/c/ank/ssnk.dat	field	19	-1	dvy	353530
decoded_dat/c/ank/ssnk.dat	field	19	-1	centerx	3239
decoded_dat/c/ank/ssnk.dat	field	19	-1	centery	3633
decoded_dat/c/ank/ssnk.dat	frame	20	182		66616c6c696e67
decoded_dat/c/ank/ssnk.dat	field	20	-1	pic	3339
decoded_dat/c/ank/ssnk.dat	field	20	-1	state	3132
decoded_dat/c/ank/ssnk.dat	field	20	-1	wait	30
decoded_dat/c/ank/ssnk.dat	field	20	-1	next	333030
decoded_dat/c/ank/ssnk.dat	field	20	-1	dvx	353530
