bad_id.dat	document	0	0		
bmp_interrupt.dat	document	1	1		
bmp_interrupt.dat	frame	0	0		
bmp_interrupt.dat	block	0	0	itr	
bmp_interrupt.dat	field	0	0	x	31
caption_fields.dat	document	1	1		
caption_fields.dat	frame	0	0		63617074696f6e20776169743a20393939206e6578743a2039
caption_fields.dat	field	0	-1	wait	32
duplicate.dat	document	0	2		
duplicate.dat	frame	0	0		6669727374
duplicate.dat	frame	1	0		7365636f6e64
empty_name.dat	document	1	1		
empty_name.dat	frame	0	0		
empty_values.dat	document	1	1		
empty_values.dat	frame	0	0		
empty_values.dat	field	0	-1	pic	
empty_values.dat	block	0	0	itr	
empty_values.dat	field	0	0	x	
empty_values.dat	field	0	0	y	33
eof_frame.dat	document	1	1		
eof_frame.dat	frame	0	0		
eof_frame.dat	field	0	-1	wait	31
eof_pending.dat	document	1	1		
eof_pending.dat	frame	0	0		
eof_pending.dat	block	0	0	itr	
eof_pending.dat	field	0	0	x	32
eof_pending.dat	field	0	0	y	33
frame999.dat	document	1	1		
frame999.dat	frame	0	999		6163636570746564
frame_close_orphan.dat	document	0	0		
hash_fields.dat	document	1	1		
hash_fields.dat	frame	0	0		232063617074696f6e
hash_fields.dat	field	0	-1	pic	37
hash_fields.dat	block	0	0	itr	
hash_fields.dat	field	0	0	x	34
hash_fields.dat	field	0	0	y	32
hash_fields.dat	field	0	0	w	33
hash_fields.dat	field	0	0	h	35
header_cr.dat	document	1	1		
header_cr.dat	frame	0	0		63617074696f6e20737061636573
implicit_next.dat	document	1	2		
implicit_next.dat	frame	0	0		6f6e65
implicit_next.dat	block	0	0	itr	
implicit_next.dat	field	0	0	kind	30
implicit_next.dat	field	0	0	x	33
implicit_next.dat	frame	1	1		74776f
implicit_next.dat	field	1	-1	state	31
inline_frame_close.dat	document	1	1		
inline_frame_close.dat	frame	0	0		
inline_frame_close.dat	field	0	-1	pic	32
inline_sub_frame_close.dat	document	1	1		
inline_sub_frame_close.dat	frame	0	0		
